,day_date,age_group,verified_amount_boost_vaccinated,verified_amount_vaccinated,verified_amount_not_vaccinated,verified_boost_vaccinated_normalized,verified_vaccinated_normalized,verified_not_vaccinated_normalized
568,2021-07-28T00:00:00.000Z,מתחת לגיל 60,0,857,936,0.0,20.9,26.8
569,2021-07-28T00:00:00.000Z,כלל האוכלוסיה,0,1157,982,0.0,21.2,26.7
570,2021-07-29T00:00:00.000Z,מעל גיל 60,0,340,30,0.0,24.7,16.8
571,2021-07-29T00:00:00.000Z,כלל האוכלוסיה,0,1207,931,0.0,22.0,25.5
572,2021-07-29T00:00:00.000Z,מתחת לגיל 60,0,865,890,0.0,21.1,25.6
573,2021-07-30T00:00:00.000Z,כלל האוכלוסיה,0,1331,1066,0.0,24.3,29.2
574,2021-07-30T00:00:00.000Z,מתחת לגיל 60,0,955,1029,0.0,23.2,29.7
575,2021-07-30T00:00:00.000Z,מעל גיל 60,0,376,25,0.0,27.3,14.1
576,2021-07-31T00:00:00.000Z,מתחת לגיל 60,0,822,976,0.0,20.0,28.2
577,2021-07-31T00:00:00.000Z,כלל האוכלוסיה,0,1054,1006,0.0,19.2,27.6
578,2021-07-31T00:00:00.000Z,מעל גיל 60,0,232,22,0.0,16.9,12.4
579,2021-08-01T00:00:00.000Z,מתחת לגיל 60,0,866,921,0.0,21.0,26.6
580,2021-08-01T00:00:00.000Z,כלל האוכלוסיה,3,1129,962,97.8,20.5,26.5
581,2021-08-01T00:00:00.000Z,מעל גיל 60,3,263,27,158.1,19.1,15.2
582,2021-08-02T00:00:00.000Z,כלל האוכלוסיה,3,2023,1769,89.0,36.7,48.7
583,2021-08-02T00:00:00.000Z,מתחת לגיל 60,1,1482,1709,77.7,35.8,49.4
584,2021-08-02T00:00:00.000Z,מעל גיל 60,2,540,50,96.1,39.2,28.3
585,2021-08-03T00:00:00.000Z,כלל האוכלוסיה,1,1730,1503,26.6,31.3,41.4
586,2021-08-03T00:00:00.000Z,מתחת לגיל 60,1,1312,1439,71.2,31.6,41.7
587,2021-08-03T00:00:00.000Z,מעל גיל 60,0,417,52,0.0,30.3,29.6
588,2021-08-04T00:00:00.000Z,כלל האוכלוסיה,2,1881,1572,47.6,33.9,43.4
589,2021-08-04T00:00:00.000Z,מעל גיל 60,1,397,54,37.6,28.8,30.8
590,2021-08-04T00:00:00.000Z,מתחת לגיל 60,1,1481,1501,64.7,35.5,43.5
591,2021-08-05T00:00:00.000Z,מתחת לגיל 60,0,1608,1622,0.0,38.4,47.1
592,2021-08-05T00:00:00.000Z,כלל האוכלוסיה,0,2125,1693,0.0,38.2,46.8
593,2021-08-05T00:00:00.000Z,מעל גיל 60,0,515,60,0.0,37.4,34.4
594,2021-08-06T00:00:00.000Z,מתחת לגיל 60,0,1572,1702,0.0,37.5,49.4
595,2021-08-06T00:00:00.000Z,כלל האוכלוסיה,2,2060,1765,22.7,37.0,48.8
596,2021-08-06T00:00:00.000Z,מעל גיל 60,2,486,53,28.5,35.4,30.5
597,2021-08-07T00:00:00.000Z,מעל גיל 60,3,313,35,22.9,22.9,20.2
598,2021-08-07T00:00:00.000Z,מתחת לגיל 60,0,1217,1314,0.0,29.0,38.2
599,2021-08-07T00:00:00.000Z,כלל האוכלוסיה,3,1530,1352,20.1,27.5,37.4
600,2021-08-08T00:00:00.000Z,כלל האוכלוסיה,14,1857,1519,30.6,33.5,42.1
601,2021-08-08T00:00:00.000Z,מעל גיל 60,12,417,53,27.4,31.2,30.8
602,2021-08-08T00:00:00.000Z,מתחת לגיל 60,2,1440,1452,100.6,34.3,42.2
603,2021-08-09T00:00:00.000Z,מתחת לגיל 60,0,2677,2723,0.0,63.7,79.3
604,2021-08-09T00:00:00.000Z,מעל גיל 60,50,693,98,49.0,54.2,57.2
605,2021-08-09T00:00:00.000Z,כלל האוכלוסיה,50,3371,2839,48.0,61.5,78.7
606,2021-08-10T00:00:00.000Z,כלל האוכלוסיה,69,3151,2534,37.7,58.3,70.4
607,2021-08-10T00:00:00.000Z,מתחת לגיל 60,0,2499,2444,0.0,59.4,71.2
608,2021-08-10T00:00:00.000Z,מעל גיל 60,69,652,68,38.2,54.3,40.0
609,2021-08-11T00:00:00.000Z,כלל האוכלוסיה,97,3224,2598,36.8,60.5,72.3
610,2021-08-11T00:00:00.000Z,מתחת לגיל 60,1,2622,2498,35.0,62.3,72.9
611,2021-08-11T00:00:00.000Z,מעל גיל 60,96,602,84,36.8,53.7,49.7
612,2021-08-12T00:00:00.000Z,מתחת לגיל 60,0,2586,2632,0.0,61.4,77.0
613,2021-08-12T00:00:00.000Z,מעל גיל 60,138,597,94,39.6,57.7,56.0
614,2021-08-12T00:00:00.000Z,כלל האוכלוסיה,138,3184,2740,39.2,60.7,76.4
615,2021-08-13T00:00:00.000Z,מעל גיל 60,109,503,86,27.8,50.8,51.4
616,2021-08-13T00:00:00.000Z,כלל האוכלוסיה,112,2992,2745,28.3,57.5,76.6
617,2021-08-13T00:00:00.000Z,מתחת לגיל 60,3,2488,2635,84.1,59.1,77.1
618,2021-08-14T00:00:00.000Z,כלל האוכלוסיה,92,2175,1866,21.7,42.0,52.1
619,2021-08-14T00:00:00.000Z,מתחת לגיל 60,0,1836,1794,0.0,43.6,52.5
620,2021-08-14T00:00:00.000Z,מעל גיל 60,92,339,55,21.9,35.2,33.0
621,2021-08-15T00:00:00.000Z,מתחת לגיל 60,1,2277,2230,21.3,54.0,65.5
622,2021-08-15T00:00:00.000Z,כלל האוכלוסיה,88,2653,2347,17.5,52.0,65.7
623,2021-08-15T00:00:00.000Z,מעל גיל 60,87,375,96,17.4,42.3,57.9
624,2021-08-16T00:00:00.000Z,מתחת לגיל 60,12,3681,3950,200.9,87.3,116.4
625,2021-08-16T00:00:00.000Z,מעל גיל 60,212,616,122,37.0,75.9,74.2
626,2021-08-16T00:00:00.000Z,כלל האוכלוסיה,224,4301,4095,38.6,85.5,115.1
627,2021-08-17T00:00:00.000Z,כלל האוכלוסיה,168,3866,3776,25.7,78.0,106.5
628,2021-08-17T00:00:00.000Z,מתחת לגיל 60,4,3448,3635,52.4,81.7,107.4
629,2021-08-17T00:00:00.000Z,מעל גיל 60,163,414,114,25.2,56.0,69.8
630,2021-08-18T00:00:00.000Z,מתחת לגיל 60,2,3363,3739,21.0,79.7,110.9
631,2021-08-18T00:00:00.000Z,כלל האוכלוסיה,194,3757,3903,27.0,76.7,110.5
632,2021-08-18T00:00:00.000Z,מעל גיל 60,192,392,121,27.1,57.7,74.6
633,2021-08-19T00:00:00.000Z,כלל האוכלוסיה,171,3727,3758,22.0,76.9,106.8
634,2021-08-19T00:00:00.000Z,מעל גיל 60,165,386,127,21.6,62.0,79.0
635,2021-08-19T00:00:00.000Z,מתחת לגיל 60,5,3340,3601,45.5,79.1,107.3
636,2021-08-20T00:00:00.000Z,כלל האוכלוסיה,151,3632,3958,18.4,75.6,112.8
637,2021-08-20T00:00:00.000Z,מתחת לגיל 60,11,3247,3808,37.7,77.2,113.7
638,2021-08-20T00:00:00.000Z,מעל גיל 60,140,384,119,17.7,64.3,74.3
639,2021-08-21T00:00:00.000Z,כלל האוכלוסיה,98,2531,2683,11.3,53.2,76.5
640,2021-08-21T00:00:00.000Z,מעל גיל 60,76,253,73,9.4,43.4,45.7
641,2021-08-21T00:00:00.000Z,מתחת לגיל 60,21,2278,2595,36.2,54.5,77.6
642,2021-08-22T00:00:00.000Z,כלל האוכלוסיה,175,3216,3054,18.2,68.9,87.5
643,2021-08-22T00:00:00.000Z,מעל גיל 60,97,252,99,11.5,46.4,62.4
644,2021-08-22T00:00:00.000Z,מתחת לגיל 60,77,2962,2927,66.6,71.8,87.8
645,2021-08-23T00:00:00.000Z,מתחת לגיל 60,75,4104,4923,44.3,100.7,148.3
646,2021-08-23T00:00:00.000Z,כלל האוכלוסיה,237,4456,5085,22.5,97.2,146.3
647,2021-08-23T00:00:00.000Z,מעל גיל 60,162,350,134,18.4,68.8,85.0
648,2021-08-24T00:00:00.000Z,כלל האוכלוסיה,278,4508,5050,24.5,100.0,146.0
649,2021-08-24T00:00:00.000Z,מתחת לגיל 60,126,4206,4907,57.0,104.4,148.5
650,2021-08-24T00:00:00.000Z,מעל גיל 60,152,301,116,16.6,62.9,74.2
651,2021-08-25T00:00:00.000Z,מעל גיל 60,130,271,97,13.8,59.8,62.4
652,2021-08-25T00:00:00.000Z,כלל האוכלוסיה,263,3918,4805,21.9,88.2,139.4
653,2021-08-25T00:00:00.000Z,מתחת לגיל 60,133,3643,4672,50.4,91.3,142.0
654,2021-08-26T00:00:00.000Z,מעל גיל 60,132,274,113,13.7,63.7,73.2
655,2021-08-26T00:00:00.000Z,מתחת לגיל 60,124,3718,4499,40.6,94.0,137.3
656,2021-08-26T00:00:00.000Z,כלל האוכלוסיה,256,3993,4644,20.2,91.1,135.4
657,2021-08-27T00:00:00.000Z,מתחת לגיל 60,114,3353,4406,32.1,85.8,134.7
658,2021-08-27T00:00:00.000Z,מעל גיל 60,146,274,130,15.0,65.2,84.4
659,2021-08-27T00:00:00.000Z,כלל האוכלוסיה,260,3628,4560,19.6,83.8,133.2
660,2021-08-28T00:00:00.000Z,כלל האוכלוסיה,224,3237,3633,16.2,75.6,106.3
661,2021-08-28T00:00:00.000Z,מעל גיל 60,110,213,96,11.2,51.3,62.5
662,2021-08-28T00:00:00.000Z,מתחת לגיל 60,114,3021,3525,28.4,78.2,108.0
663,2021-08-29T00:00:00.000Z,מתחת לגיל 60,160,2881,3161,32.9,76.1,97.3
664,2021-08-29T00:00:00.000Z,כלל האוכלוסיה,253,3049,3273,17.0,72.9,96.2
665,2021-08-29T00:00:00.000Z,מעל גיל 60,93,168,87,9.3,42.3,57.0
666,2021-08-30T00:00:00.000Z,מעל גיל 60,111,218,129,10.9,57.0,85.0
667,2021-08-30T00:00:00.000Z,מתחת לגיל 60,210,4008,6091,37.2,108.0,188.4
668,2021-08-30T00:00:00.000Z,כלל האוכלוסיה,321,4227,6256,20.3,103.2,184.8
669,2021-08-31T00:00:00.000Z,מעל גיל 60,149,224,135,14.5,60.8,89.5
670,2021-08-31T00:00:00.000Z,מתחת לגיל 60,232,3754,5581,35.9,103.3,173.5
671,2021-08-31T00:00:00.000Z,כלל האוכלוסיה,381,3983,5756,22.7,99.5,170.9
672,2021-09-01T00:00:00.000Z,מעל גיל 60,123,232,136,11.8,64.9,90.6
673,2021-09-01T00:00:00.000Z,כלל האוכלוסיה,364,4191,6380,20.5,107.1,190.2
674,2021-09-01T00:00:00.000Z,מתחת לגיל 60,241,3958,6189,32.8,111.4,193.1
675,2021-09-02T00:00:00.000Z,מתחת לגיל 60,304,3739,6448,36.9,107.7,202.1
676,2021-09-02T00:00:00.000Z,מעל גיל 60,130,189,100,12.4,54.4,67.0
677,2021-09-02T00:00:00.000Z,כלל האוכלוסיה,434,3929,6597,23.1,102.9,197.5
678,2021-09-03T00:00:00.000Z,מעל גיל 60,114,208,116,10.8,60.6,77.9
679,2021-09-03T00:00:00.000Z,מתחת לגיל 60,264,3305,5465,30.1,96.6,171.6
680,2021-09-03T00:00:00.000Z,כלל האוכלוסיה,378,3514,5611,19.6,93.3,168.3
681,2021-09-04T00:00:00.000Z,מעל גיל 60,53,95,61,5.0,27.8,41.0
682,2021-09-04T00:00:00.000Z,כלל האוכלוסיה,169,1920,2743,8.6,51.4,82.4
683,2021-09-04T00:00:00.000Z,מתחת לגיל 60,116,1824,2657,12.8,53.8,83.5
684,2021-09-05T00:00:00.000Z,מעל גיל 60,53,68,41,5.0,20.4,27.7
685,2021-09-05T00:00:00.000Z,מתחת לגיל 60,117,1571,1908,12.0,47.2,60.1
686,2021-09-05T00:00:00.000Z,כלל האוכלוסיה,170,1639,1969,8.3,44.7,59.3
