,day_date,age_group,verified_amount_boost_vaccinated,verified_amount_vaccinated,verified_amount_not_vaccinated,verified_boost_vaccinated_normalized,verified_vaccinated_normalized,verified_not_vaccinated_normalized
568,2021-07-28T00:00:00.000Z,מעל גיל 60,0,299,34,0.0,21.8,19.0
569,2021-07-28T00:00:00.000Z,מתחת לגיל 60,0,858,936,0.0,21.0,26.8
570,2021-07-29T00:00:00.000Z,מתחת לגיל 60,0,865,890,0.0,21.1,25.6
571,2021-07-29T00:00:00.000Z,מעל גיל 60,0,340,30,0.0,24.7,16.8
572,2021-07-29T00:00:00.000Z,כלל האוכלוסיה,0,1207,931,0.0,22.0,25.5
573,2021-07-30T00:00:00.000Z,מעל גיל 60,0,376,25,0.0,27.3,14.1
574,2021-07-30T00:00:00.000Z,כלל האוכלוסיה,0,1331,1066,0.0,24.3,29.2
575,2021-07-30T00:00:00.000Z,מתחת לגיל 60,0,955,1029,0.0,23.2,29.7
576,2021-07-31T00:00:00.000Z,מעל גיל 60,0,232,22,0.0,16.9,12.4
577,2021-07-31T00:00:00.000Z,מתחת לגיל 60,0,822,976,0.0,20.0,28.2
578,2021-07-31T00:00:00.000Z,כלל האוכלוסיה,0,1054,1006,0.0,19.2,27.6
579,2021-08-01T00:00:00.000Z,מתחת לגיל 60,0,866,921,0.0,21.0,26.6
580,2021-08-01T00:00:00.000Z,מעל גיל 60,3,263,27,158.1,19.1,15.2
581,2021-08-01T00:00:00.000Z,כלל האוכלוסיה,3,1129,962,97.8,20.5,26.5
582,2021-08-02T00:00:00.000Z,מתחת לגיל 60,1,1482,1709,77.7,35.8,49.4
583,2021-08-02T00:00:00.000Z,כלל האוכלוסיה,3,2023,1769,89.0,36.7,48.7
584,2021-08-02T00:00:00.000Z,מעל גיל 60,2,540,50,96.1,39.2,28.3
585,2021-08-03T00:00:00.000Z,מתחת לגיל 60,1,1312,1439,71.2,31.6,41.7
586,2021-08-03T00:00:00.000Z,כלל האוכלוסיה,1,1731,1503,26.6,31.3,41.4
587,2021-08-03T00:00:00.000Z,מעל גיל 60,0,418,52,0.0,30.4,29.6
588,2021-08-04T00:00:00.000Z,מתחת לגיל 60,1,1481,1501,64.7,35.5,43.5
589,2021-08-04T00:00:00.000Z,מעל גיל 60,1,398,54,37.6,28.9,30.8
590,2021-08-04T00:00:00.000Z,כלל האוכלוסיה,2,1881,1572,47.6,33.9,43.4
591,2021-08-05T00:00:00.000Z,כלל האוכלוסיה,0,2126,1693,0.0,38.2,46.8
592,2021-08-05T00:00:00.000Z,מעל גיל 60,0,515,60,0.0,37.4,34.4
593,2021-08-05T00:00:00.000Z,מתחת לגיל 60,0,1609,1622,0.0,38.5,47.1
594,2021-08-06T00:00:00.000Z,מתחת לגיל 60,0,1572,1702,0.0,37.5,49.4
595,2021-08-06T00:00:00.000Z,כלל האוכלוסיה,2,2060,1765,22.7,37.0,48.8
596,2021-08-06T00:00:00.000Z,מעל גיל 60,2,486,53,28.5,35.4,30.5
597,2021-08-07T00:00:00.000Z,מעל גיל 60,3,314,35,22.9,23.0,20.2
598,2021-08-07T00:00:00.000Z,מתחת לגיל 60,0,1216,1314,0.0,29.0,38.2
599,2021-08-07T00:00:00.000Z,כלל האוכלוסיה,3,1530,1352,20.1,27.5,37.4
600,2021-08-08T00:00:00.000Z,כלל האוכלוסיה,14,1857,1519,30.6,33.5,42.1
601,2021-08-08T00:00:00.000Z,מתחת לגיל 60,2,1440,1452,100.6,34.3,42.2
602,2021-08-08T00:00:00.000Z,מעל גיל 60,12,417,53,27.4,31.2,30.8
603,2021-08-09T00:00:00.000Z,כלל האוכלוסיה,50,3371,2839,48.0,61.5,78.7
604,2021-08-09T00:00:00.000Z,מתחת לגיל 60,0,2677,2723,0.0,63.7,79.3
605,2021-08-09T00:00:00.000Z,מעל גיל 60,50,693,98,49.0,54.2,57.2
606,2021-08-10T00:00:00.000Z,מעל גיל 60,69,652,68,38.2,54.3,40.0
607,2021-08-10T00:00:00.000Z,מתחת לגיל 60,0,2499,2444,0.0,59.4,71.2
608,2021-08-10T00:00:00.000Z,כלל האוכלוסיה,69,3151,2534,37.7,58.3,70.4
609,2021-08-11T00:00:00.000Z,מתחת לגיל 60,1,2623,2498,35.0,62.3,72.9
610,2021-08-11T00:00:00.000Z,כלל האוכלוסיה,97,3224,2598,36.8,60.5,72.3
611,2021-08-11T00:00:00.000Z,מעל גיל 60,96,601,84,36.8,53.6,49.7
612,2021-08-12T00:00:00.000Z,מעל גיל 60,138,597,94,39.6,57.7,56.0
613,2021-08-12T00:00:00.000Z,מתחת לגיל 60,0,2586,2633,0.0,61.4,77.0
614,2021-08-12T00:00:00.000Z,כלל האוכלוסיה,138,3184,2740,39.2,60.7,76.4
615,2021-08-13T00:00:00.000Z,מעל גיל 60,109,503,87,27.8,50.8,52.0
616,2021-08-13T00:00:00.000Z,כלל האוכלוסיה,112,2992,2745,28.3,57.5,76.6
617,2021-08-13T00:00:00.000Z,מתחת לגיל 60,3,2488,2636,84.1,59.1,77.2
618,2021-08-14T00:00:00.000Z,מתחת לגיל 60,0,1838,1795,0.0,43.6,52.6
619,2021-08-14T00:00:00.000Z,מעל גיל 60,92,339,55,21.9,35.2,33.0
620,2021-08-14T00:00:00.000Z,כלל האוכלוסיה,92,2177,1865,21.7,42.1,52.1
621,2021-08-15T00:00:00.000Z,כלל האוכלוסיה,88,2653,2348,17.5,52.0,65.8
622,2021-08-15T00:00:00.000Z,מתחת לגיל 60,1,2277,2231,21.3,54.0,65.5
623,2021-08-15T00:00:00.000Z,מעל גיל 60,87,375,96,17.4,42.3,57.9
624,2021-08-16T00:00:00.000Z,מתחת לגיל 60,12,3681,3950,200.9,87.3,116.4
625,2021-08-16T00:00:00.000Z,מעל גיל 60,212,616,124,37.0,75.9,75.4
626,2021-08-16T00:00:00.000Z,כלל האוכלוסיה,224,4301,4096,38.6,85.5,115.1
627,2021-08-17T00:00:00.000Z,מעל גיל 60,163,414,114,25.2,56.0,69.8
628,2021-08-17T00:00:00.000Z,כלל האוכלוסיה,168,3866,3778,25.7,78.0,106.5
629,2021-08-17T00:00:00.000Z,מתחת לגיל 60,4,3448,3637,52.4,81.7,107.5
630,2021-08-18T00:00:00.000Z,מתחת לגיל 60,2,3363,3743,21.0,79.7,111.0
631,2021-08-18T00:00:00.000Z,כלל האוכלוסיה,194,3758,3907,27.0,76.7,110.6
632,2021-08-18T00:00:00.000Z,מעל גיל 60,192,393,121,27.1,57.8,74.6
633,2021-08-19T00:00:00.000Z,מעל גיל 60,165,387,126,21.6,62.2,78.4
634,2021-08-19T00:00:00.000Z,כלל האוכלוסיה,171,3728,3758,22.0,77.0,106.8
635,2021-08-19T00:00:00.000Z,מתחת לגיל 60,5,3340,3603,45.5,79.1,107.3
636,2021-08-20T00:00:00.000Z,כלל האוכלוסיה,151,3631,3958,18.4,75.6,112.8
637,2021-08-20T00:00:00.000Z,מעל גיל 60,140,384,119,17.7,64.3,74.3
638,2021-08-20T00:00:00.000Z,מתחת לגיל 60,11,3246,3808,37.7,77.2,113.7
639,2021-08-21T00:00:00.000Z,כלל האוכלוסיה,98,2531,2683,11.3,53.2,76.5
640,2021-08-21T00:00:00.000Z,מעל גיל 60,76,253,73,9.4,43.4,45.7
641,2021-08-21T00:00:00.000Z,מתחת לגיל 60,21,2278,2595,36.2,54.5,77.6
642,2021-08-22T00:00:00.000Z,מעל גיל 60,97,252,99,11.5,46.4,62.4
643,2021-08-22T00:00:00.000Z,כלל האוכלוסיה,175,3216,3054,18.2,68.9,87.4
644,2021-08-22T00:00:00.000Z,מתחת לגיל 60,77,2962,2927,66.6,71.8,87.7
645,2021-08-23T00:00:00.000Z,מעל גיל 60,162,350,134,18.4,68.9,84.8
646,2021-08-23T00:00:00.000Z,מתחת לגיל 60,75,4106,4926,44.3,100.8,148.1
647,2021-08-23T00:00:00.000Z,כלל האוכלוסיה,237,4458,5086,22.5,97.3,146.0
648,2021-08-24T00:00:00.000Z,כלל האוכלוסיה,278,4507,5051,24.5,100.1,145.6
649,2021-08-24T00:00:00.000Z,מתחת לגיל 60,126,4205,4909,57.0,104.5,148.2
650,2021-08-24T00:00:00.000Z,מעל גיל 60,152,301,115,16.6,63.0,73.2
651,2021-08-25T00:00:00.000Z,מעל גיל 60,130,271,97,13.8,59.9,62.0
652,2021-08-25T00:00:00.000Z,מתחת לגיל 60,133,3643,4673,50.4,91.4,141.5
653,2021-08-25T00:00:00.000Z,כלל האוכלוסיה,263,3918,4806,21.9,88.3,139.0
654,2021-08-26T00:00:00.000Z,מעל גיל 60,132,274,113,13.7,63.9,72.4
655,2021-08-26T00:00:00.000Z,כלל האוכלוסיה,256,3993,4644,20.2,91.2,134.4
656,2021-08-26T00:00:00.000Z,מתחת לגיל 60,124,3718,4499,40.6,94.1,136.4
657,2021-08-27T00:00:00.000Z,מעל גיל 60,146,274,130,15.0,65.4,83.5
658,2021-08-27T00:00:00.000Z,מתחת לגיל 60,114,3354,4407,32.1,86.0,133.6
659,2021-08-27T00:00:00.000Z,כלל האוכלוסיה,260,3629,4561,19.6,84.0,132.1
660,2021-08-28T00:00:00.000Z,מתחת לגיל 60,114,3022,3524,28.4,78.3,106.9
661,2021-08-28T00:00:00.000Z,מעל גיל 60,110,213,96,11.2,51.4,61.7
662,2021-08-28T00:00:00.000Z,כלל האוכלוסיה,224,3238,3632,16.2,75.8,105.3
663,2021-08-29T00:00:00.000Z,מעל גיל 60,93,168,87,9.3,42.4,56.2
664,2021-08-29T00:00:00.000Z,מתחת לגיל 60,160,2881,3162,32.9,76.3,96.2
665,2021-08-29T00:00:00.000Z,כלל האוכלוסיה,253,3049,3274,17.0,73.1,95.1
666,2021-08-30T00:00:00.000Z,כלל האוכלוסיה,323,4225,6256,20.5,103.4,182.4
667,2021-08-30T00:00:00.000Z,מעל גיל 60,112,217,129,11.0,57.0,83.7
668,2021-08-30T00:00:00.000Z,מתחת לגיל 60,211,4007,6092,37.4,108.2,185.9
669,2021-08-31T00:00:00.000Z,כלל האוכלוסיה,382,3985,5754,22.8,99.8,168.4
670,2021-08-31T00:00:00.000Z,מעל גיל 60,149,225,135,14.5,61.4,88.0
671,2021-08-31T00:00:00.000Z,מתחת לגיל 60,233,3756,5581,36.0,103.5,170.9
672,2021-09-01T00:00:00.000Z,מתחת לגיל 60,242,3958,6196,32.9,111.6,190.4
673,2021-09-01T00:00:00.000Z,כלל האוכלוסיה,365,4191,6381,20.6,107.4,187.4
674,2021-09-01T00:00:00.000Z,מעל גיל 60,123,232,136,11.8,65.2,89.2
675,2021-09-02T00:00:00.000Z,מעל גיל 60,130,189,100,12.4,54.7,65.9
676,2021-09-02T00:00:00.000Z,מתחת לגיל 60,304,3744,6465,36.9,108.2,199.5
677,2021-09-02T00:00:00.000Z,כלל האוכלוסיה,434,3934,6609,23.1,103.3,194.9
678,2021-09-03T00:00:00.000Z,כלל האוכלוסיה,379,3522,5656,19.6,93.8,166.8
679,2021-09-03T00:00:00.000Z,מתחת לגיל 60,264,3311,5507,30.1,97.0,170.0
680,2021-09-03T00:00:00.000Z,מעל גיל 60,115,210,119,10.9,61.5,78.5
681,2021-09-04T00:00:00.000Z,כלל האוכלוסיה,171,1928,2767,8.7,51.8,81.7
682,2021-09-04T00:00:00.000Z,מעל גיל 60,54,96,62,5.1,28.3,41.0
683,2021-09-04T00:00:00.000Z,מתחת לגיל 60,117,1831,2688,12.9,54.1,83.0
684,2021-09-05T00:00:00.000Z,מתחת לגיל 60,162,2224,3033,16.6,67.0,93.9
685,2021-09-05T00:00:00.000Z,מעל גיל 60,69,109,70,6.5,32.9,46.4
686,2021-09-05T00:00:00.000Z,כלל האוכלוסיה,231,2333,3126,11.3,63.9,92.5
687,2021-09-06T00:00:00.000Z,מתחת לגיל 60,299,3270,6494,27.6,101.5,201.5
688,2021-09-06T00:00:00.000Z,מעל גיל 60,110,170,132,10.2,52.6,87.8
689,2021-09-06T00:00:00.000Z,כלל האוכלוסיה,410,3441,6657,19.0,97.1,197.3
690,2021-09-07T00:00:00.000Z,מעל גיל 60,71,112,83,6.6,35.4,55.3
691,2021-09-07T00:00:00.000Z,מתחת לגיל 60,228,2096,4058,19.2,67.1,126.0
692,2021-09-07T00:00:00.000Z,כלל האוכלוסיה,299,2208,4161,13.1,64.2,123.4
693,2021-09-08T00:00:00.000Z,מתחת לגיל 60,133,1101,1826,10.3,36.4,56.7
694,2021-09-08T00:00:00.000Z,מעל גיל 60,36,59,53,3.3,19.0,35.4
695,2021-09-08T00:00:00.000Z,כלל האוכלוסיה,169,1161,1891,7.1,34.8,56.1
696,2021-09-09T00:00:00.000Z,מתחת לגיל 60,307,2371,4729,21.9,80.8,147.7
697,2021-09-09T00:00:00.000Z,מעל גיל 60,54,106,83,4.9,34.8,55.9
698,2021-09-09T00:00:00.000Z,כלל האוכלוסיה,361,2478,4844,14.5,76.5,144.6
699,2021-09-10T00:00:00.000Z,כלל האוכלוסיה,415,2607,6589,16.2,81.9,197.2
700,2021-09-10T00:00:00.000Z,מתחת לגיל 60,336,2475,6439,23.1,85.9,201.6
701,2021-09-10T00:00:00.000Z,מעל גיל 60,78,130,115,7.1,43.1,77.7
702,2021-09-11T00:00:00.000Z,מעל גיל 60,80,170,150,7.3,56.6,101.6
703,2021-09-11T00:00:00.000Z,כלל האוכלוסיה,340,2764,6918,13.2,87.6,207.3
704,2021-09-11T00:00:00.000Z,מתחת לגיל 60,260,2593,6735,17.5,90.8,211.2
705,2021-09-12T00:00:00.000Z,מתחת לגיל 60,285,2162,4817,18.4,77.3,151.7
706,2021-09-12T00:00:00.000Z,מעל גיל 60,50,123,116,4.5,41.5,79.1
707,2021-09-12T00:00:00.000Z,כלל האוכלוסיה,335,2286,4963,12.6,73.9,149.4
708,2021-09-13T00:00:00.000Z,כלל האוכלוסיה,439,3013,7194,16.4,98.0,217.4
709,2021-09-13T00:00:00.000Z,מעל גיל 60,103,153,153,9.3,51.8,104.9
710,2021-09-13T00:00:00.000Z,מתחת לגיל 60,336,2859,6991,21.4,102.9,221.0
711,2021-09-14T00:00:00.000Z,כלל האוכלוסיה,346,2685,6541,12.9,87.4,198.3
712,2021-09-14T00:00:00.000Z,מעל גיל 60,111,175,152,10.0,59.2,104.7
713,2021-09-14T00:00:00.000Z,מתחת לגיל 60,235,2508,6353,14.9,90.3,201.5
714,2021-09-15T00:00:00.000Z,מתחת לגיל 60,188,2314,5679,11.9,83.5,180.3
715,2021-09-15T00:00:00.000Z,כלל האוכלוסיה,258,2447,5830,9.6,79.8,177.0
716,2021-09-15T00:00:00.000Z,מעל גיל 60,70,133,121,6.3,45.0,83.6
717,2021-09-16T00:00:00.000Z,כלל האוכלוסיה,92,807,2271,3.3,26.8,69.0
718,2021-09-16T00:00:00.000Z,מתחת לגיל 60,75,765,2209,4.5,28.1,70.1
719,2021-09-16T00:00:00.000Z,מעל גיל 60,17,42,49,1.5,14.5,33.9
720,2021-09-17T00:00:00.000Z,כלל האוכלוסיה,237,1304,3340,8.5,43.8,101.7
721,2021-09-17T00:00:00.000Z,מתחת לגיל 60,194,1219,3228,11.5,45.4,102.8
722,2021-09-17T00:00:00.000Z,מעל גיל 60,43,83,77,3.9,28.8,53.4
723,2021-09-18T00:00:00.000Z,מעל גיל 60,70,141,103,6.3,49.0,71.6
724,2021-09-18T00:00:00.000Z,כלל האוכלוסיה,301,2499,5524,10.7,84.3,168.5
725,2021-09-18T00:00:00.000Z,מתחת לגיל 60,231,2358,5400,13.6,88.1,172.2
726,2021-09-19T00:00:00.000Z,מעל גיל 60,20,45,42,1.8,15.9,29.3
727,2021-09-19T00:00:00.000Z,כלל האוכלוסיה,129,935,2321,4.5,32.0,70.9
728,2021-09-19T00:00:00.000Z,מתחת לגיל 60,109,890,2262,6.2,33.7,72.2
