date,amount,recovered,avg,sum,coronaEvents,recovered_cum,recoveredAvg
2022-01-29T00:00:00.000Z,49468,97384,70414.0,2782662,,2388544,66142.0
2022-01-30T00:00:00.000Z,74560,77297,67772.0,2857222,,2465841,70129.0
2022-01-31T00:00:00.000Z,67913,65889,66240.0,2925135,,2531730,70152.0
2022-02-01T00:00:00.000Z,60573,62694,63974.0,2985708,,2594424,68790.0
2022-02-02T00:00:00.000Z,60935,44158,61714.0,3046643,,2638582,68990.0
2022-02-03T00:00:00.000Z,46796,55889,60715.0,3093439,,2694471,65935.0
2022-02-04T00:00:00.000Z,38288,78394,59148.0,3131727,,2772865,64585.0
2022-02-05T00:00:00.000Z,33670,32907,56933.0,3165397,,2805772,68815.0
2022-02-06T00:00:00.000Z,52756,82409,54676.0,3218153,,2888181,59604.0
2022-02-07T00:00:00.000Z,44041,57880,51561.0,3262194,,2946061,60334.0
2022-02-08T00:00:00.000Z,38306,47102,48151.0,3300500,,2993163,59190.0
2022-02-09T00:00:00.000Z,37435,33090,44970.0,3337935,,3026253,56962.0
2022-02-10T00:00:00.000Z,27952,35098,41613.0,3365887,,3061351,55381.0
2022-02-11T00:00:00.000Z,22531,45662,38921.0,3388418,,3107013,52411.0
2022-02-12T00:00:00.000Z,18057,26444,36670.0,3406475,,3133457,47735.0
2022-02-13T00:00:00.000Z,31644,43280,34439.0,3438119,,3176737,46812.0
2022-02-14T00:00:00.000Z,23698,67333,31423.0,3461817,,3244070,41222.0
2022-02-15T00:00:00.000Z,20441,28146,28517.0,3482258,,3272216,42572.0
2022-02-16T00:00:00.000Z,21315,25113,25965.0,3503573,,3297329,39864.0
2022-02-17T00:00:00.000Z,15517,23849,23662.0,3519090,,3321178,38725.0
2022-02-18T00:00:00.000Z,12594,32554,21886.0,3531684,,3353732,37118.0
2022-02-19T00:00:00.000Z,10371,19217,20466.0,3542055,,3372949,35245.0
2022-02-20T00:00:00.000Z,17720,27746,19368.0,3559775,,3400695,34213.0
2022-02-21T00:00:00.000Z,13084,26399,17379.0,3572859,,3427094,31994.0
2022-02-22T00:00:00.000Z,12166,17784,15863.0,3585025,,3444878,26146.0
2022-02-23T00:00:00.000Z,11961,14097,14681.0,3596986,,3458975,24666.0
2022-02-24T00:00:00.000Z,9157,15675,13344.0,3606143,,3474650,23092.0
2022-02-25T00:00:00.000Z,7779,22124,12436.0,3613922,,3496774,21924.0
2022-02-26T00:00:00.000Z,6002,13350,11748.0,3619924,,3510124,20434.0
2022-02-27T00:00:00.000Z,10913,14500,11124.0,3630837,,3524624,19596.0
2022-02-28T00:00:00.000Z,8529,13684,10151.0,3639366,,3538308,17704.0
2022-03-01T00:00:00.000Z,7754,11726,9501.0,3647120,,3550034,15887.0
2022-03-02T00:00:00.000Z,8316,8460,8870.0,3655436,,3558494,15022.0
2022-03-03T00:00:00.000Z,6812,11174,8350.0,3662248,,3569668,14217.0
2022-03-04T00:00:00.000Z,6059,12504,8015.0,3668307,,3582172,13574.0
2022-03-05T00:00:00.000Z,4678,9350,7769.0,3672985,,3591522,12199.0
2022-03-06T00:00:00.000Z,7760,9613,7580.0,3680745,,3601135,11628.0
2022-03-07T00:00:00.000Z,7397,9323,7129.0,3688142,,3610458,10930.0
2022-03-08T00:00:00.000Z,6616,10482,6968.0,3694758,,3620940,10307.0
2022-03-09T00:00:00.000Z,6950,6616,6805.0,3701708,,3627556,10129.0
2022-03-10T00:00:00.000Z,5723,6513,6610.0,3707431,,3634069,9866.0
2022-03-11T00:00:00.000Z,5341,9722,6454.0,3712772,,3643791,9200.0
2022-03-12T00:00:00.000Z,3971,7151,6352.0,3716743,,3650942,8802.0
2022-03-13T00:00:00.000Z,5993,9045,6251.0,3722736,,3659987,8488.0
2022-03-14T00:00:00.000Z,6566,7826,5998.0,3729302,,3667813,8407.0
2022-03-15T00:00:00.000Z,6338,7235,5880.0,3735640,,3675048,8193.0
2022-03-16T00:00:00.000Z,6790,4886,5840.0,3742430,,3679934,7729.0
2022-03-17T00:00:00.000Z,6985,5247,5817.0,3749415,,3685181,7482.0
2022-03-18T00:00:00.000Z,7331,7108,5997.0,3756746,,3692289,7301.0
2022-03-19T00:00:00.000Z,7808,5860,6282.0,3764554,,3698149,6928.0
2022-03-20T00:00:00.000Z,12927,7412,6830.0,3777481,,3705561,6743.0
2022-03-21T00:00:00.000Z,14770,6629,7820.0,3792251,,3712190,6510.0
2022-03-22T00:00:00.000Z,13454,6841,8992.0,3805705,,3719031,6339.0
2022-03-23T00:00:00.000Z,14099,6042,10009.0,3819804,,3725073,6283.0
2022-03-24T00:00:00.000Z,12039,10142,11053.0,3831843,,3735215,6448.0
2022-03-25T00:00:00.000Z,11815,13794,11775.0,3843658,,3749009,7147.0
2022-03-26T00:00:00.000Z,9862,12413,12416.0,3853520,,3761422,8102.0
2022-03-27T00:00:00.000Z,15865,14095,12709.0,3869385,,3775517,9039.0
2022-03-28T00:00:00.000Z,15334,12841,13129.0,3884719,,3788358,9993.0
2022-03-29T00:00:00.000Z,14239,12461,13209.0,3898958,,3800819,10881.0
2022-03-30T00:00:00.000Z,12163,9521,13321.0,3911121,,3810340,11684.0
2022-03-31T00:00:00.000Z,10705,11407,13045.0,3921826,,3821747,12181.0
2022-04-01T00:00:00.000Z,10504,16303,12854.0,3932330,,3838050,12361.0
2022-04-02T00:00:00.000Z,7367,13242,12667.0,3939697,,3851292,12720.0
2022-04-03T00:00:00.000Z,10788,13777,12311.0,3950485,,3865069,12838.0
2022-04-04T00:00:00.000Z,10912,12243,11585.0,3961397,,3877312,12793.0
2022-04-05T00:00:00.000Z,9345,10940,10954.0,3970742,,3888252,12707.0
2022-04-06T00:00:00.000Z,8066,8610,10254.0,3978808,,3896862,12490.0
2022-04-07T00:00:00.000Z,6801,9111,9669.0,3985609,,3905973,12360.0
2022-04-08T00:00:00.000Z,6712,12512,9111.0,3992321,,3918485,12032.0
2022-04-09T00:00:00.000Z,4672,9564,8570.0,3996993,,3928049,11490.0
2022-04-10T00:00:00.000Z,6750,9285,8185.0,4003743,,3937334,10965.0
2022-04-11T00:00:00.000Z,6638,7779,7608.0,4010381,,3945113,10323.0
2022-04-12T00:00:00.000Z,5414,6927,6997.0,4015795,,3952040,9685.0
2022-04-13T00:00:00.000Z,4791,5833,6436.0,4020586,,3957873,9112.0
2022-04-14T00:00:00.000Z,4726,6023,5968.0,4025312,,3963896,8715.0
2022-04-15T00:00:00.000Z,3850,7554,5671.0,4029162,,3971450,8274.0
2022-04-16T00:00:00.000Z,2284,3864,5263.0,4031446,,3975314,7566.0
2022-04-17T00:00:00.000Z,4103,7451,4921.0,4035549,,3982765,6752.0
2022-04-18T00:00:00.000Z,4295,4882,4543.0,4039844,,3987647,6490.0
2022-04-19T00:00:00.000Z,4611,4838,4209.0,4044455,,3992485,6076.0
2022-04-20T00:00:00.000Z,4069,3655,4094.0,4048524,,3996140,5777.0
2022-04-21T00:00:00.000Z,3790,3533,3991.0,4052314,,3999673,5466.0
2022-04-22T00:00:00.000Z,2476,4729,3857.0,4054790,,4004402,5111.0
2022-04-23T00:00:00.000Z,2550,4379,3661.0,4057340,ביטול חובת עטיית מסיכה בחללים סגורים,4008781,4707.0
2022-04-24T00:00:00.000Z,3976,4926,3699.0,4061316,,4013707,4781.0
2022-04-25T00:00:00.000Z,4460,4413,3681.0,4065776,,4018120,4420.0
2022-04-26T00:00:00.000Z,3429,4260,3704.0,4069205,,4022380,4353.0
2022-04-27T00:00:00.000Z,2652,3068,3535.0,4071857,,4025448,4270.0
2022-04-28T00:00:00.000Z,2652,3566,3333.0,4074509,,4029014,4186.0
2022-04-29T00:00:00.000Z,2436,4816,3170.0,4076945,,4033830,4191.0
2022-04-30T00:00:00.000Z,1621,3953,3165.0,4078566,,4037783,4204.0
2022-05-01T00:00:00.000Z,2349,3738,3032.0,4080915,,4041521,4143.0
2022-05-02T00:00:00.000Z,2454,3108,2799.0,4083369,,4044629,3973.0
2022-05-03T00:00:00.000Z,2422,2751,2513.0,4085791,,4047380,3787.0
2022-05-04T00:00:00.000Z,2039,1937,2369.0,4087830,,4049317,3571.0
2022-05-05T00:00:00.000Z,1089,3113,2281.0,4088919,,4052430,3409.0
2022-05-06T00:00:00.000Z,2252,3000,2058.0,4091171,,4055430,3345.0
2022-05-07T00:00:00.000Z,1814,2725,2032.0,4092985,,4058155,3085.0
2022-05-08T00:00:00.000Z,2604,2609,2059.0,4095589,,4060764,2910.0
2022-05-09T00:00:00.000Z,2786,2075,2096.0,4098375,,4062839,2749.0
2022-05-10T00:00:00.000Z,2254,1821,2143.0,4100629,,4064660,2601.0
2022-05-11T00:00:00.000Z,2094,2092,2119.0,4102723,,4066752,2468.0
2022-05-12T00:00:00.000Z,2043,2875,2127.0,4104766,,4069627,2490.0
2022-05-13T00:00:00.000Z,2044,3215,2263.0,4106810,,4072842,2456.0
2022-05-14T00:00:00.000Z,1485,2559,2234.0,4108295,,4075401,2487.0
2022-05-15T00:00:00.000Z,2405,2415,2187.0,4110700,,4077816,2463.0
2022-05-16T00:00:00.000Z,2528,2020,2158.0,4113228,,4079836,2436.0
2022-05-17T00:00:00.000Z,2312,2459,2121.0,4115540,,4082295,2428.0
2022-05-18T00:00:00.000Z,2181,1775,2130.0,4117721,,4084070,2519.0
2022-05-19T00:00:00.000Z,1959,1849,2142.0,4119680,,4085919,2474.0
2022-05-20T00:00:00.000Z,2163,2387,2130.0,4121843,"ביטול חובת בדיקות לחוזרים מחו""ל",4088306,2327.0
2022-05-21T00:00:00.000Z,1249,2633,2147.0,4123092,,4090939,2209.0
2022-05-22T00:00:00.000Z,1986,2310,2113.0,4125078,,4093249,2219.0
2022-05-23T00:00:00.000Z,2237,2184,2054.0,4127315,ביטול חובת עטיית מסיכה בטיסות,4095433,2204.0
2022-05-24T00:00:00.000Z,1930,2402,2012.0,4129245,,4097835,2228.0
2022-05-25T00:00:00.000Z,2149,1830,1957.0,4131394,,4099665,2220.0
2022-05-26T00:00:00.000Z,1792,1509,1953.0,4133186,,4101174,2227.0
2022-05-27T00:00:00.000Z,1845,2749,1929.0,4135031,,4103923,2179.0
2022-05-28T00:00:00.000Z,1310,1272,1884.0,4136341,,4105195,2231.0
2022-05-29T00:00:00.000Z,2426,3017,1892.0,4138767,,4108212,2036.0
2022-05-30T00:00:00.000Z,2900,1852,1955.0,4141667,,4110064,2137.0
2022-05-31T00:00:00.000Z,2471,1928,2050.0,4144138,,4111992,2090.0
2022-06-01T00:00:00.000Z,2460,1420,2127.0,4146598,,4113412,2022.0
2022-06-02T00:00:00.000Z,2236,1383,2172.0,4148834,,4114795,1963.0
2022-06-03T00:00:00.000Z,2407,3130,2235.0,4151241,,4117925,1945.0
2022-06-04T00:00:00.000Z,1578,2239,2315.0,4152819,,4120164,2000.0
2022-06-05T00:00:00.000Z,2050,2323,2354.0,4154869,,4122487,2138.0
2022-06-06T00:00:00.000Z,3751,2183,2300.0,4158620,,4124670,2039.0
2022-06-07T00:00:00.000Z,4768,2586,2421.0,4163388,,4127256,2086.0
2022-06-08T00:00:00.000Z,4998,1854,2750.0,4168386,,4129110,2180.0
2022-06-09T00:00:00.000Z,5870,2030,3112.0,4174256,,4131140,2242.0
2022-06-10T00:00:00.000Z,4675,2268,3631.0,4178931,,4133408,2335.0
2022-06-11T00:00:00.000Z,3340,3890,3955.0,4182271,,4137298,2211.0
2022-06-12T00:00:00.000Z,5846,4545,4207.0,4188117,,4141843,2447.0
2022-06-13T00:00:00.000Z,7511,4692,4749.0,4195628,,4146535,2765.0
2022-06-14T00:00:00.000Z,7715,4953,5286.0,4203343,,4151488,3123.0
2022-06-15T00:00:00.000Z,6735,3931,5707.0,4210078,,4155419,3461.0
2022-06-16T00:00:00.000Z,7554,3834,5956.0,4217632,,4159253,3758.0
2022-06-17T00:00:00.000Z,7116,7072,6196.0,4224748,,4166325,4016.0
2022-06-18T00:00:00.000Z,4971,5947,6545.0,4229719,,4172272,4702.0
2022-06-19T00:00:00.000Z,10241,7152,6778.0,4239960,,4179424,4996.0
2022-06-20T00:00:00.000Z,10809,6393,7406.0,4250769,,4185817,5368.0
2022-06-21T00:00:00.000Z,10909,6405,7877.0,4261678,,4192222,5611.0
2022-06-22T00:00:00.000Z,9700,5267,8333.0,4271378,,4197489,5819.0
2022-06-23T00:00:00.000Z,10195,6591,8757.0,4281573,,4204080,6010.0
2022-06-24T00:00:00.000Z,9645,10170,9134.0,4291218,,4214250,6403.0
2022-06-25T00:00:00.000Z,6322,8960,9495.0,4297540,,4223210,6846.0
2022-06-26T00:00:00.000Z,11508,10339,9688.0,4309048,,4233549,7276.0
2022-06-27T00:00:00.000Z,12915,8601,9869.0,4321963,,4242150,7732.0
2022-06-28T00:00:00.000Z,12127,9640,10170.0,4334090,,4251790,8047.0
2022-06-29T00:00:00.000Z,11185,6689,10344.0,4345275,,4258479,8509.0
2022-06-30T00:00:00.000Z,10178,7251,10556.0,4355453,,4265730,8712.0
2022-07-01T00:00:00.000Z,9447,12420,10554.0,4364900,,4278150,8807.0
2022-07-02T00:00:00.000Z,6909,10442,10526.0,4371809,,4288592,9128.0
2022-07-03T00:00:00.000Z,12252,11262,10609.0,4384061,,4299854,9340.0
2022-07-04T00:00:00.000Z,13935,9158,10716.0,4397996,,4309012,9472.0
2022-07-05T00:00:00.000Z,12057,9891,10861.0,4410053,,4318903,9551.0
2022-07-06T00:00:00.000Z,10527,7411,10851.0,4420580,,4326314,9587.0
2022-07-07T00:00:00.000Z,10006,8014,10757.0,4430586,,4334328,9690.0
2022-07-08T00:00:00.000Z,9149,13606,10733.0,4439735,,4347934,9799.0
2022-07-09T00:00:00.000Z,5702,10868,10690.0,4445437,,4358802,9969.0
2022-07-10T00:00:00.000Z,10507,11380,10518.0,4455944,,4370182,10030.0
2022-07-11T00:00:00.000Z,11717,9463,10269.0,4467661,,4379645,10046.0
2022-07-12T00:00:00.000Z,9660,10008,9952.0,4477321,,4389653,10090.0
2022-07-13T00:00:00.000Z,8304,7269,9609.0,4485625,,4396922,10107.0
2022-07-14T00:00:00.000Z,8017,5954,9292.0,4493642,,4402876,10086.0
2022-07-15T00:00:00.000Z,7636,12132,9008.0,4501278,,4415008,9792.0
2022-07-16T00:00:00.000Z,4364,9635,8791.0,4505642,,4424643,9582.0
2022-07-17T00:00:00.000Z,7993,10593,8600.0,4513635,,4435236,9405.0
2022-07-18T00:00:00.000Z,8738,7925,8241.0,4522373,,4443161,9293.0
2022-07-19T00:00:00.000Z,7012,8513,7816.0,4529385,,4451674,9073.0
2022-07-20T00:00:00.000Z,6216,6284,7437.0,4535601,,4457958,8860.0
2022-07-21T00:00:00.000Z,5521,5919,7139.0,4541122,,4463877,8719.0
2022-07-22T00:00:00.000Z,5166,6462,6782.0,4546288,,4470339,8714.0
2022-07-23T00:00:00.000Z,2884,9313,6430.0,4549172,,4479652,7904.0
2022-07-24T00:00:00.000Z,5637,8325,6218.0,4554809,,4487977,7858.0
2022-07-25T00:00:00.000Z,5640,4369,5882.0,4560449,,4492346,7534.0
2022-07-26T00:00:00.000Z,5495,4730,5439.0,4565944,,4497076,7026.0
2022-07-27T00:00:00.000Z,4403,3784,5222.0,4570347,,4500860,6486.0
2022-07-28T00:00:00.000Z,4089,8873,4963.0,4574436,,4509733,6128.0
2022-07-29T00:00:00.000Z,3345,6986,4759.0,4577781,,4516719,6550.0
2022-07-30T00:00:00.000Z,2097,5638,4499.0,4579878,,4522357,6625.0
2022-07-31T00:00:00.000Z,3698,5584,4386.0,4583576,,4527941,6100.0
2022-08-01T00:00:00.000Z,4285,4589,4109.0,4587861,,4532530,5709.0
2022-08-02T00:00:00.000Z,3562,5302,3916.0,4591423,,4537832,5740.0
2022-08-03T00:00:00.000Z,2999,3849,3639.0,4594422,,4541681,5822.0
2022-08-04T00:00:00.000Z,2806,3605,3439.0,4597228,,4545286,5831.0
2022-08-05T00:00:00.000Z,2444,5295,3256.0,4599672,,4550581,5079.0
2022-08-06T00:00:00.000Z,1269,4225,3127.0,4600941,,4554806,4837.0
2022-08-07T00:00:00.000Z,2303,4049,3009.0,4603244,,4558855,4635.0
2022-08-08T00:00:00.000Z,2557,3143,2809.0,4605801,,4561998,4416.0
2022-08-09T00:00:00.000Z,2309,3843,2562.0,4608110,,4565841,4209.0
2022-08-10T00:00:00.000Z,1984,2758,2383.0,4610094,,4568599,4001.0
2022-08-11T00:00:00.000Z,1651,2271,2238.0,4611745,,4570870,3845.0
2022-08-12T00:00:00.000Z,1537,3374,2073.0,4613282,,4574244,3654.0
2022-08-13T00:00:00.000Z,827,2938,1944.0,4614109,,4577182,3380.0
2022-08-14T00:00:00.000Z,1526,2591,1881.0,4615635,,4579773,3196.0
2022-08-15T00:00:00.000Z,1829,2019,1770.0,4617464,,4581792,2988.0
2022-08-16T00:00:00.000Z,1491,2590,1666.0,4618955,,4584382,2827.0
2022-08-17T00:00:00.000Z,1331,1759,1549.0,4620286,,4586141,2648.0
2022-08-18T00:00:00.000Z,1342,1850,1456.0,4621628,,4587991,2506.0
2022-08-19T00:00:00.000Z,1203,2573,1411.0,4622831,,4590564,2445.0
2022-08-20T00:00:00.000Z,466,1901,1364.0,4623297,,4592465,2331.0
2022-08-21T00:00:00.000Z,1153,1860,1312.0,4624450,,4594325,2183.0
2022-08-22T00:00:00.000Z,1310,1194,1259.0,4625760,,4595519,2078.0
2022-08-23T00:00:00.000Z,1097,1566,1185.0,4626857,,4597085,1961.0
2022-08-24T00:00:00.000Z,1043,1289,1128.0,4627900,,4598374,1814.0
2022-08-25T00:00:00.000Z,887,1526,1087.0,4628787,,4599900,1747.0
2022-08-26T00:00:00.000Z,915,1463,1022.0,4629702,,4601363,1701.0
2022-08-27T00:00:00.000Z,517,1389,981.0,4630219,,4602752,1542.0
